step,value
845,6396.6
846,6221.4
847,6096.7
848,5860.2
849,5873.7
850,5898.9
851,5797.0
852,5955.7
853,5844.7
854,5780.0
855,5872.9
856,5747.3
857,5787.3
858,5598.7
859,5694.5
860,5573.2
861,5491.4
862,5570.4
863,5704.8
864,5693.9
865,5710.9
866,5637.6
867,5615.6
868,5652.8
869,5664.2
870,5805.6
871,5865.1
872,5809.1
873,5972.9
874,5858.8
875,6070.1
876,5998.3
877,5921.7
878,5947.3
879,6035.4
880,6182.7
881,6082.6
882,6092.7
883,6134.3
884,6212.5
885,6121.4
886,6202.5
887,6326.1
888,6418.4
889,6378.1
890,6403.0
891,6321.8
892,6426.0
893,6434.6
894,6365.0
895,6360.4
896,6406.3
897,6380.0
898,6292.7
899,6346.2
900,6346.2
901,6340.4
902,6435.2
903,6289.4
904,6251.8
905,6251.8
906,6346.3
907,6437.8
908,6482.5
909,6509.4
910,6474.4
911,6521.6
912,6737.7
913,6902.7
914,6891.4
915,6813.6
916,6827.8
917,6811.5
918,6894.0
919,6796.2
920,6790.6
921,6917.6
922,7018.8
923,7205.1
924,7144.2
925,7173.0
926,6950.2
927,6892.7
928,6938.3
929,6970.4
930,7162.2
931,7376.8
932,7306.2
933,7341.8
934,7316.1
935,7411.9
936,7393.9
937,7383.1
938,7410.6
939,7340.5
940,7319.7
941,7292.1
942,7306.8
943,7307.5
944,7281.7
945,7438.6
946,7323.3
947,7100.3
948,7015.3
949,7079.3
950,7050.9
951,7007.8
952,7118.7
953,6958.1
954,6872.6
955,6788.7
956,6757.6
957,6802.8
958,6939.3
959,6862.8
960,6911.5
961,6810.7
962,6718.4
963,6739.2
964,6657.2
965,6760.8
966,6572.0
967,6656.0
968,6769.2
969,6875.9
970,6807.4
971,6831.7
972,6809.5
973,6934.7
974,6760.9
975,6802.3
976,6865.3
977,6844.2
978,6752.8
979,6752.8
980,6584.6
981,6720.3
982,6666.1
983,6639.2
984,6782.1
985,6738.8
986,6573.2
987,6529.5
988,6588.9
989,6478.5
990,6470.5
991,6603.2
992,6451.8
993,6503.8
994,6339.3
995,6489.6
996,6365.5
997,6380.2
998,6403.1
999,6363.8
1000,6128.0
1001,6031.6
1002,6184.1
1003,6084.9
1004,6076.0
1005,6047.5
1006,5967.1
1007,6056.1
1008,6122.8
1009,6230.6
1010,6246.2
1011,6167.5
1012,6058.6
1013,5990.2
1014,6129.2
1015,6062.9
1016,6022.2
1017,6009.3
1018,5955.8
1019,5966.2
1020,5903.2
1021,5940.3
1022,6040.2
1023,6059.4
1024,6326.7
1025,6142.5
1026,6264.4
1027,6318.9
1028,6232.6
1029,6081.4
1030,6075.3
1031,5953.7
1032,5932.2
1033,6028.8
1034,6001.8
1035,6050.7
1036,6044.5
1037,5932.7
1038,5961.5
1039,5973.2
1040,6038.2
1041,5985.4
1042,5883.3
1043,6000.8
1044,6002.8
1045,6052.4
1046,5943.3
1047,6006.4
1048,5864.9
1049,5800.1
1050,5827.1
1051,5633.0
1052,5742.9
1053,5636.6
1054,5610.9
1055,5524.4
1056,5608.0
1057,5620.9
1058,5527.6
1059,5721.9
1060,5731.5
1061,5599.3
1062,5598.1
1063,5752.1
1064,5763.1
1065,5625.0
1066,5644.9
1067,5590.6
1068,5607.5
1069,5635.0
1070,5548.2
1071,5519.1
1072,5612.4
1073,5642.4
1074,5634.0
1075,5552.6
1076,5439.6
1077,5533.2
1078,5630.9
1079,5638.5
1080,5562.4
1081,5535.3
1082,5624.4
1083,5554.5
1084,5574.7
1085,5550.7
1086,5489.7
1087,5657.4
1088,5579.2
1089,5387.3
1090,5375.7
1091,5395.6
1092,5428.4
1093,5375.7
1094,5446.6
1095,5409.1
1096,5412.2
1097,5524.5
1098,5528.2
1099,5481.7
1100,5549.5
