step,value
291,5467.4
292,5369.0
293,5379.5
294,5524.7
295,5506.1
296,5483.7
297,5592.9
298,5496.2
299,5455.8
300,5284.1
301,5376.7
302,5415.7
303,5402.0
304,5326.4
305,5231.1
306,5121.2
307,5161.5
308,5142.5
309,5150.5
310,5293.1
311,5316.8
312,5068.8
313,4820.5
314,5043.1
315,4967.1
316,4901.7
317,4631.5
318,4375.7
319,4407.3
320,4209.4
321,4176.7
322,4392.8
323,4525.6
324,4317.5
325,4084.0
326,3981.7
327,3894.5
328,4114.8
329,4100.1
330,4340.3
331,4267.3
332,4256.0
333,4033.8
334,4051.5
335,3816.8
336,4000.0
337,3963.6
338,4098.2
339,4186.9
340,4084.7
341,4100.2
342,4028.8
343,4188.6
344,4186.6
345,4333.0
346,4269.9
347,4334.3
348,4519.2
349,4457.8
350,4338.2
351,4499.6
352,4331.0
353,4232.0
354,4285.9
355,4104.9
356,4171.5
357,4120.2
358,4192.6
359,4125.9
360,4257.3
361,4308.9
362,4149.5
363,4140.5
364,4136.9
365,4106.7
366,3933.6
367,3834.7
368,3770.7
369,3610.7
370,3544.5
371,3606.8
372,3715.5
373,3665.4
374,3519.4
375,3539.0
376,3688.1
377,3580.7
378,3514.7
379,3418.6
380,3287.3
381,3343.3
382,3422.3
383,3656.8
384,3622.1
385,3877.5
386,3808.5
387,3915.8
388,3928.4
389,3990.6
390,3970.9
391,3805.3
392,3800.2
393,3771.8
394,3853.2
395,3746.5
396,3855.6
397,3944.5
398,3900.6
399,4090.6
400,4102.7
401,4001.1
402,3913.6
403,3851.2
404,3839.6
405,3831.7
406,3822.8
407,3929.0
408,3928.6
409,3935.7
410,3942.0
411,3912.5
412,3980.6
413,3948.7
414,3917.9
415,3887.2
416,4050.5
417,4044.3
418,4028.0
419,3878.3
420,3936.6
421,3887.4
422,3852.4
423,3755.7
424,3810.8
425,3861.5
426,3784.9
427,3730.7
428,3861.2
429,3762.9
430,3749.1
431,3692.0
432,3690.2
433,3773.1
434,3749.3
435,3743.2
436,3704.9
437,3782.5
438,3829.6
439,3975.5
440,3877.1
441,3910.5
442,3880.1
443,3734.0
444,3857.6
445,3797.5
446,3839.4
447,3826.2
448,3712.4
449,3706.3
450,3637.3
451,3552.7
452,3453.7
453,3461.1
454,3448.1
455,3311.5
456,3354.6
457,3432.9
458,3498.6
459,3510.7
460,3515.6
461,3404.0
462,3486.7
463,3478.1
464,3424.6
465,3412.1
466,3460.3
467,3378.5
468,3368.6
469,3455.4
470,3542.0
471,3447.9
472,3415.8
473,3448.7
474,3038.7
475,2937.4
476,2878.8
477,2979.5
478,3018.2
479,3035.3
480,2962.0
481,2928.9
482,2889.2
483,2792.3
484,2710.1
485,2709.8
486,2590.5
487,2729.7
488,2909.0
489,3021.1
490,3004.8
491,3068.9
492,3055.9
493,3070.8
494,2924.5
495,3043.0
496,3026.2
497,3016.0
498,3002.2
499,2904.7
500,2929.0
501,3045.4
502,3037.7
503,3072.9
504,3167.1
505,3137.3
506,3113.1
507,3072.6
508,3072.9
509,3101.4
510,3194.7
511,3148.3
512,3208.0
513,3211.8
514,3249.2
515,3238.5
516,3236.7
517,3193.5
518,3299.2
519,3282.0
520,3382.0
521,3386.3
522,3482.5
523,3563.6
524,3603.6
525,3604.0
526,3547.3
527,3595.8
528,3599.5
529,3609.8
530,3595.1
531,3624.8
532,3726.0
533,3596.2
534,3631.9
535,3631.8
536,3681.6
537,3661.8
538,3661.9
539,3697.6
540,3701.4
541,3740.4
542,3784.7
543,3751.9
544,3813.9
545,3780.6
546,3796.9
547,3840.1
548,3841.7
549,3912.5
550,3971.5
551,3926.4
552,3988.9
553,4053.8
554,4018.1
555,3944.0
556,4013.4
557,3851.6
558,3835.1
559,3843.3
560,3873.3
561,3923.9
562,3918.2
563,3884.5
564,3948.4
565,3948.2
566,3934.4
567,3947.7
568,3922.2
569,3916.2
570,3953.7
571,4026.7
572,4063.2
573,4024.7
574,3968.3
575,4025.8
576,3994.7
577,4042.7
578,4013.5
579,4062.4
580,3995.3
581,4015.8
582,3997.8
583,4005.2
584,4002.5
585,3980.0
586,3981.0
587,4019.0
588,3991.8
589,4002.7
590,4045.7
591,4048.2
592,4053.3
593,4032.3
594,4069.9
595,4104.2
596,4103.8
597,4154.8
598,4152.4
599,4183.5
600,4192.2
601,4183.3
602,4180.2
603,4227.9
604,4359.4
605,4352.2
606,4339.3
607,4364.7
608,4313.8
609,4363.7
610,4448.4
611,4434.1
612,4382.0
613,4345.3
614,4384.8
615,4429.2
616,4497.7
617,4455.1
618,4466.5
619,4378.3
620,4283.3
621,4238.0
622,4203.0
623,4199.5
624,4174.5
625,4165.3
626,4174.8
627,4228.4
628,4281.8
629,4375.8
630,4362.3
631,4363.1
632,4328.5
633,4389.3
634,4402.8
635,4423.8
636,4395.1
637,4410.2
638,4416.4
639,4349.7
640,4349.8
641,4341.5
642,4257.9
643,4237.1
644,4233.9
645,4268.2
646,4215.9
647,4239.8
648,4296.4
649,4265.8
650,4366.6
651,4357.6
652,4351.7
653,4353.4
654,4390.6
655,4412.1
656,4406.7
657,4451.2
658,4457.1
659,4499.0
660,4381.6
661,4418.1
662,4423.2
663,4355.3
664,4366.3
665,4392.7
666,4416.1
667,4389.1
668,4318.8
669,4322.5
670,4314.7
671,4329.3
672,4271.8
673,4271.2
674,4222.1
675,4188.9
676,4213.5
677,4210.8
678,4194.3
679,4190.7
680,4191.5
681,4177.8
682,4139.5
683,4131.5
684,4128.7
685,4131.1
686,4131.1
687,4139.0
688,4190.3
689,4204.2
690,4260.4
691,4263.0
692,4202.2
693,4176.8
694,4162.1
695,4214.9
696,4161.1
697,4172.2
698,4146.7
699,4169.6
700,4169.1
701,4240.2
702,4185.9
703,4210.7
704,4262.4
705,4287.8
706,4214.2
707,4203.0
708,4207.1
709,4113.5
710,4073.0
711,4104.0
712,4117.0
713,4091.1
714,4130.6
715,4136.9
716,4113.3
717,4103.3
718,4063.8
719,4168.2
720,4138.2
721,4147.4
722,4264.4
723,4308.6
724,4288.4
725,4276.9
726,4247.9
727,4266.2
728,4278.3
729,4242.2
730,4293.0
731,4366.1
732,4301.8
733,4336.7
734,4406.9
735,4358.7
736,4386.5
737,4342.6
738,4187.5
739,4177.6
740,4088.7
741,4154.2
742,4180.5
743,4142.7
744,4098.5
745,4006.4
746,3950.4
747,3976.2
748,4103.4
749,4060.8
750,4112.0
751,4083.5
752,4078.7
753,4132.3
754,4149.8
755,4147.0
756,4066.4
757,4112.9
758,4081.8
759,4058.4
760,4075.3
761,4111.9
762,4105.0
763,4131.6
764,4097.3
765,4102.4
766,4080.2
767,4104.1
768,4124.8
769,4123.3
770,4154.2
771,4136.6
772,4145.7
773,4116.6
774,4135.0
775,4131.9
776,4188.9
777,4109.3
778,4019.9
779,3949.4
780,3989.9
781,3950.6
782,3982.3
783,3959.4
784,3938.7
785,3973.3
786,4041.8
787,3993.2
788,3985.2
789,4003.0
790,4010.3
791,4065.9
792,4094.7
793,4119.6
794,4060.9
795,4115.6
796,4076.2
797,4140.1
798,4173.2
799,4142.5
800,4070.6
801,4051.0
802,4110.1
803,4089.5
804,4103.8
805,4088.8
806,4127.3
807,4133.0
808,4121.4
809,4142.3
810,4189.5
811,4163.1
812,4229.3
813,4248.3
814,4221.9
815,4211.5
816,4197.0
817,4105.9
818,4141.1
819,4155.1
820,4123.8
821,4092.2
822,4080.0
823,4081.5
824,4065.1
825,4054.2
826,4056.9
827,4100.8
828,4080.0
829,4045.6
830,4011.4
831,3951.9
832,4026.9
833,4008.6
834,4104.6
835,4108.0
836,4059.7
837,4079.6
838,4042.1
839,4086.2
840,4008.3
841,3958.1
842,4037.3
843,3963.5
844,3980.1
845,3972.1
846,4019.4
847,4048.3
848,4043.8
849,4047.9
850,4053.8
851,4081.1
852,4102.2
853,4103.5
854,4093.3
855,4080.8
856,4059.4
857,4055.5
858,4177.8
859,4201.1
860,4212.6
861,4237.5
862,4187.3
863,4189.2
864,4233.7
865,4268.8
866,4266.3
867,4250.7
868,4205.0
869,4240.3
870,4232.5
871,4255.4
872,4180.0
873,4154.7
874,4118.5
875,4105.8
876,4095.8
877,4147.3
878,4123.9
879,4183.9
880,4210.8
881,4193.7
882,4170.2
883,4146.4
884,4136.8
885,4107.3
886,4061.5
887,4016.7
888,4015.5
889,4040.0
890,4061.1
891,4075.4
892,4049.8
893,4039.5
894,4036.0
895,3984.0
896,4029.3
897,4086.3
898,4081.4
899,4051.7
900,4071.5
901,4066.9
902,4105.1
903,4102.8
904,4129.3
905,4158.6
906,4162.9
907,4223.3
908,4271.5
909,4238.7
910,4267.7
911,4278.8
912,4357.5
913,4354.7
914,4316.0
915,4270.3
916,4275.4
917,4302.4
918,4329.8
919,4335.0
920,4276.3
921,4257.5
922,4299.8
923,4269.8
924,4279.4
925,4279.0
926,4252.2
927,4239.0
928,4275.1
929,4311.6
930,4292.5
931,4282.3
932,4247.5
933,4186.0
934,4206.9
935,4224.2
936,4265.3
937,4313.4
938,4324.9
939,4334.6
940,4346.5
941,4340.7
942,4350.8
943,4420.5
944,4439.7
945,4411.8
946,4424.3
947,4421.1
948,4452.6
949,4456.3
950,4485.2
951,4457.5
952,4500.9
953,4520.7
954,4512.0
955,4472.0
956,4471.7
957,4497.1
958,4540.8
959,4547.5
960,4522.5
961,4516.1
962,4581.5
963,4601.8
964,4602.6
965,4621.5
966,4680.8
967,4704.3
968,4683.1
969,4652.3
970,4629.5
971,4649.8
972,4617.4
973,4623.3
974,4663.1
975,4672.5
976,4721.5
977,4716.8
978,4678.5
979,4672.3
980,4678.4
981,4711.1
982,4695.2
983,4687.7
984,4701.0
985,4724.6
986,4749.3
987,4746.2
988,4749.3
989,4709.2
990,4738.2
991,4728.9
992,4714.2
993,4664.5
994,4616.4
995,4605.6
996,4645.4
997,4712.5
998,4686.3
999,4718.7
1000,4691.7
1001,4671.0
1002,4674.9
1003,4665.8
1004,4694.5
1005,4610.6
1006,4642.1
1007,4683.4
1008,4714.6
1009,4680.2
1010,4691.5
1011,4638.8
1012,4674.6
1013,4661.0
1014,4619.6
1015,4535.6
1016,4509.8
1017,4516.7
1018,4560.1
1019,4539.2
1020,4483.3
1021,4474.6
1022,4385.1
1023,4369.4
1024,4352.3
1025,4382.0
1026,4448.6
1027,4463.9
1028,4483.6
1029,4506.0
1030,4521.8
1031,4516.2
1032,4509.2
1033,4453.7
1034,4446.7
1035,4483.5
1036,4526.8
1037,4583.3
1038,4604.6
1039,4622.0
1040,4652.8
1041,4632.1
1042,4615.0
1043,4640.5
1044,4635.5
1045,4563.3
1046,4602.1
1047,4616.1
1048,4620.3
1049,4578.9
1050,4560.7
1051,4574.6
1052,4538.8
1053,4548.7
1054,4506.2
1055,4523.0
1056,4508.1
1057,4534.0
1058,4560.2
1059,4521.2
1060,4554.3
1061,4603.3
1062,4594.0
1063,4554.6
1064,4535.7
1065,4547.4
1066,4582.1
1067,4632.8
1068,4665.7
1069,4641.1
1070,4657.5
1071,4626.8
1072,4678.1
1073,4713.6
1074,4725.5
1075,4683.7
1076,4724.9
1077,4728.6
1078,4745.0
1079,4790.7
1080,4808.7
1081,4788.7
1082,4812.8
1083,4759.8
1084,4769.7
1085,4779.9
1086,4782.3
1087,4798.7
1088,4802.9
1089,4844.2
1090,4840.1
1091,4828.2
1092,4775.3
1093,4773.4
1094,4787.2
1095,4825.7
1096,4782.9
1097,4747.9
1098,4728.0
1099,4708.9
1100,4717.3
1101,4686.1
1102,4710.3
1103,4741.5
1104,4699.4
1105,4714.8
1106,4687.9
1107,4691.7
1108,4676.9
1109,4665.1
1110,4688.2
1111,4701.9
1112,4701.3
1113,4703.5
1114,4645.3
1115,4629.0
1116,4642.5
1117,4627.8
1118,4587.7
1119,4603.0
1120,4611.5
1121,4608.5
1122,4595.4
1123,4614.5
1124,4593.0
1125,4583.9
1126,4604.4
1127,4642.5
1128,4652.0
1129,4678.3
1130,4675.8
1131,4710.2
1132,4705.5
1133,4770.3
1134,4723.0
1135,4699.2
1136,4753.7
1137,4734.4
1138,4766.1
1139,4739.8
1140,4667.3
1141,4695.2
1142,4707.6
1143,4658.8
1144,4554.8
1145,4541.4
1146,4549.0
1147,4585.9
1148,4572.2
1149,4580.8
1150,4495.6
1151,4490.1
1152,4521.0
1153,4534.6
1154,4504.1
1155,4525.4
1156,4502.9
1157,4511.3
1158,4539.6
1159,4526.5
1160,4559.7
1161,4579.3
1162,4597.1
1163,4583.8
1164,4608.7
1165,4623.2
1166,4644.3
1167,4665.5
1168,4621.6
1169,4660.9
1170,4653.1
1171,4626.5
1172,4694.6
1173,4662.7
1174,4662.0
1175,4684.4
1176,4658.5
1177,4693.3
1178,4672.0
1179,4673.6
1180,4686.9
1181,4700.4
1182,4704.4
1183,4724.9
1184,4757.4
1185,4850.4
1186,4869.5
1187,4837.1
1188,4846.5
1189,4859.6
1190,4892.8
1191,4928.5
1192,4979.1
1193,4961.6
1194,4924.5
1195,4997.0
1196,5045.7
1197,5041.1
1198,5041.5
1199,5061.5
1200,5046.9
1201,5068.8
1202,5043.5
1203,4955.9
1204,4949.4
1205,4914.1
1206,4966.3
1207,4892.3
1208,4890.8
1209,4902.1
1210,4943.3
1211,4952.3
1212,4947.9
1213,4954.3
1214,4947.4
1215,5004.8
1216,4933.6
1217,4947.6
1218,5004.9
1219,5007.4
1220,5014.5
1221,5059.2
1222,5007.7
1223,5031.2
1224,5044.3
1225,5046.0
1226,5072.8
1227,5081.0
1228,5038.1
1229,5051.2
1230,5136.4
1231,5171.9
1232,5256.8
1233,5186.0
1234,5219.6
1235,5205.7
1236,5205.4
1237,5226.2
1238,5187.8
1239,5166.6
1240,5274.3
1241,5315.3
1242,5329.6
1243,5338.7
1244,5383.4
1245,5436.0
1246,5471.7
1247,5475.9
1248,5465.1
1249,5451.9
1250,5440.6
1251,5451.5
1252,5432.3
1253,5415.2
1254,5399.4
1255,5452.0
1256,5469.6
1257,5501.4
1258,5475.7
1259,5484.5
1260,5471.0
1261,5459.3
1262,5451.4
1263,5387.2
1264,5362.5
1265,5420.3
1266,5454.3
1267,5412.1
1268,5458.4
1269,5532.7
1270,5575.0
1271,5571.6
1272,5628.0
1273,5650.5
1274,5627.5
1275,5559.2
1276,5569.9
1277,5563.2
1278,5526.7
1279,5528.5
1280,5594.8
1281,5618.7
1282,5631.9
1283,5656.4
1284,5614.1
1285,5494.3
1286,5456.4
1287,5494.3
1288,5344.4
1289,5303.1
1290,5305.4
1291,5161.0
1292,5277.9
1293,5234.1
1294,5298.0
1295,5400.8
1296,5333.7
1297,5417.8
1298,5425.5
1299,5477.8
1300,5461.9
1301,5342.5
1302,5348.3
1303,5212.4
1304,5311.0
1305,5277.7
1306,5173.3
1307,5214.1
1308,5314.0
1309,5284.0
1310,5307.9
1311,5312.4
1312,5381.8
1313,5432.7
1314,5417.2
1315,5419.1
1316,5402.7
1317,5376.7
1318,5451.2
1319,5589.3
1320,5623.0
1321,5561.7
1322,5669.9
1323,5629.9
1324,5638.4
1325,5612.5
1326,5653.2
1327,5628.9
1328,5579.3
1329,5545.5
1330,5481.3
1331,5565.9
1332,5620.6
1333,5589.5
1334,5651.1
1335,5713.1
1336,5675.8
1337,5776.7
1338,5803.8
1339,5779.1
1340,5682.0
1341,5778.6
1342,5717.3
1343,5721.6
1344,5653.6
1345,5644.9
1346,5672.2
1347,5665.5
1348,5698.4
1349,5770.5
1350,5811.7
1351,5847.9
1352,5873.2
1353,5834.6
1354,5839.5
1355,5836.3
1356,5779.0
1357,5796.4
1358,5750.1
1359,5776.2
1360,5770.7
1361,5823.1
1362,5811.4
1363,5846.0
1364,5844.2
1365,5817.7
1366,5824.3
1367,5859.7
1368,5862.7
1369,5871.8
1370,5872.4
1371,5849.3
1372,5910.0
1373,5894.2
1374,5900.9
1375,5914.9
1376,5927.4
1377,5938.5
1378,5932.8
1379,6001.8
1380,6072.1
1381,6102.5
1382,6122.6
1383,6122.5
1384,6114.5
1385,6160.9
1386,6223.5
1387,6180.9
1388,6209.9
1389,6212.7
1390,6239.7
1391,6202.9
1392,6151.9
1393,6118.8
1394,6040.7
1395,6086.1
1396,6089.1
1397,6110.7
1398,6128.0
1399,6132.4
1400,6178.8
1401,6150.1
1402,6068.4
1403,5992.3
1404,6016.8
1405,6043.6
1406,6019.0
1407,6046.2
1408,6104.6
1409,6129.6
1410,6118.1
1411,6122.9
1412,6125.4
1413,6155.4
1414,6152.2
1415,6197.9
1416,6168.4
1417,6157.2
1418,6144.1
1419,6139.6
1420,6154.5
1421,6108.5
1422,6015.7
1423,5987.6
1424,6079.0
1425,5993.8
1426,5886.4
1427,5917.0
1428,5988.3
1429,5978.9
1430,5973.5
1431,6011.5
1432,6019.0
1433,6064.0
1434,6142.3
1435,6184.9
1436,6182.9
1437,6161.9
1438,6092.7
1439,6099.0
1440,6065.4
1441,6036.7
1442,6040.3
1443,6095.5
1444,6081.8
1445,6119.5
1446,6227.2
1447,6202.8
1448,6172.0
1449,6139.1
1450,6149.5
1451,6146.1
1452,6142.8
1453,6019.0
1454,5999.0
1455,5994.3
1456,5993.2
1457,6000.1
1458,5964.3
1459,5946.3
1460,5965.9
1461,5953.0
1462,5966.5
1463,6026.3
1464,6055.6
1465,6043.8
1466,6091.4
1467,6167.7
1468,6175.6
1469,6160.6
1470,6209.9
1471,6221.4
1472,6262.9
1473,6227.3
1474,6345.0
1475,6397.2
1476,6457.1
1477,6451.0
1478,6509.7
1479,6489.0
1480,6515.5
1481,6494.7
1482,6483.8
1483,6330.3
1484,6343.5
1485,6339.7
1486,6414.5
1487,6415.1
1488,6507.5
1489,6536.8
1490,6568.9
1491,6650.9
1492,6665.7
1493,6616.0
1494,6550.6
1495,6770.2
1496,6855.6
1497,6907.4
1498,6858.9
1499,6763.4
1500,6866.7
1501,6889.8
1502,6814.8
1503,6848.5
1504,6843.4
1505,6890.0
1506,6876.5
1507,6935.0
1508,7006.6
1509,7147.2
1510,7188.8
1511,7181.0
1512,7215.4
1513,7148.2
1514,7153.0
1515,7169.7
1516,7286.0
1517,7233.3
1518,7203.3
1519,7211.2
1520,7296.8
1521,7305.2
1522,7300.3
1523,7369.6
1524,7396.8
1525,7341.3
1526,7322.7
1527,7298.3
1528,7371.3
1529,7426.9
1530,7386.1
1531,7380.3
1532,7312.7
1533,7319.9
1534,7375.5
1535,7374.1
1536,7398.5
1537,7396.2
1538,7402.2
1539,7370.6
1540,7401.0
1541,7348.9
1542,7352.2
1543,7324.9
1544,7259.6
1545,7330.1
1546,7372.5
1547,7339.1
1548,7361.7
1549,7365.3
1550,7419.0
1551,7377.8
1552,7179.2
1553,7216.9
1554,7147.3
1555,7252.5
1556,7159.9
1557,7188.8
1558,7298.0
1559,7349.7
1560,7297.8
1561,7216.4
1562,7202.7
1563,7119.8
1564,7109.0
1565,7105.8
1566,7072.6
1567,7031.9
1568,7056.4
1569,7095.5
1570,7078.8
1571,7194.2
1572,7259.5
1573,7315.4
1574,7294.8
1575,7279.7
1576,7282.3
1577,7353.5
1578,7331.0
1579,7307.4
1580,7267.3
1581,7180.9
1582,7260.7
1583,7201.4
1584,7195.6
1585,7102.6
1586,7027.8
1587,6880.3
1588,6864.4
1589,6888.1
1590,6970.8
1591,6871.0
1592,6897.4
1593,6846.1
1594,6839.6
1595,6904.2
1596,6960.4
1597,6815.2
1598,6704.6
1599,6829.6
1600,6791.1
1601,6717.8
1602,6460.8
1603,6575.8
1604,6617.2
1605,6679.4
1606,6779.4
1607,6795.9
1608,6889.6
1609,6937.4
1610,6863.9
1611,6921.2
1612,7043.5
1613,7053.9
1614,7039.9
1615,6925.9
1616,6975.0
1617,6848.8
1618,6805.8
1619,6930.8
1620,7025.0
1621,7089.7
1622,7041.9
1623,6994.4
1624,7019.8
1625,7336.0
1626,7378.2
1627,7325.6
1628,7296.3
1629,7243.2
1630,7313.6
1631,7326.0
1632,7243.9
1633,7270.7
1634,7293.6
1635,7365.0
1636,7314.4
1637,7379.7
1638,7327.3
1639,7316.4
1640,7279.3
1641,7367.5
1642,7305.6
1643,7258.2
1644,7269.0
1645,7370.5
1646,7379.8
1647,7301.7
1648,7201.9
1649,7225.4
1650,7124.9
1651,7233.1
1652,7203.7
1653,7266.7
1654,7239.1
1655,7315.1
1656,7229.9
1657,7207.2
1658,7193.9
1659,7188.0
1660,7108.3
1661,7015.5
1662,7002.1
1663,7078.8
1664,7135.0
1665,7300.3
1666,7232.3
1667,7210.0
1668,7185.7
1669,7255.0
1670,7109.6
1671,7308.3
1672,7209.0
1673,7186.2
1674,7226.4
1675,7308.7
1676,7289.7
1677,7298.9
1678,7277.9
1679,7444.7
1680,7420.0
1681,7423.8
1682,7419.5
1683,7420.4
1684,7319.0
1685,7135.4
1686,7128.7
1687,6987.8
1688,7015.6
1689,7033.2
1690,7110.0
1691,7213.1
1692,7259.7
1693,7286.4
1694,7252.6
1695,7317.7
1696,7338.7
1697,7305.9
1698,7195.2
1699,7059.2
1700,6940.0
1701,6935.7
1702,6756.6
1703,6745.7
1704,6806.9
1705,6851.6
1706,6540.9
1707,6458.2
1708,6493.9
1709,6488.9
1710,6344.7
1711,6227.0
1712,6609.8
1713,6627.0
1714,6625.1
1715,6705.4
1716,6612.2
1717,6577.2
1718,6764.0
1719,6745.1
1720,6412.3
1721,6517.6
1722,6417.5
1723,6393.0
1724,6282.5
1725,6518.2
1726,6569.8
1727,6555.9
1728,6556.4
1729,6755.9
1730,6660.4
1731,6703.1
1732,6641.7
1733,6740.1
1734,6770.6
1735,6928.8
1736,6818.6
1737,6702.5
1738,6670.4
1739,6646.0
1740,6728.4
1741,6817.8
1742,6723.4
1743,6690.2
1744,6742.5
1745,6791.3
1746,6737.8
1747,6775.9
1748,6748.4
1749,6834.0
1750,6831.7
1751,6703.7
1752,6691.5
1753,6944.6
1754,7004.5
1755,7073.9
1756,7054.3
1757,7145.5
1758,7247.7
1759,7218.2
1760,7094.3
1761,7138.8
1762,7188.0
1763,7172.6
1764,7037.9
1765,6943.9
1766,6911.2
1767,6855.1
1768,6920.4
1769,7011.5
1770,6928.6
1771,6948.3
1772,6990.3
1773,6905.7
1774,6932.3
1775,6860.2
1776,6878.0
1777,6867.9
1778,6905.7
1779,6868.1
1780,6857.8
1781,6946.7
1782,6960.4
1783,6980.3
1784,6990.8
1785,6955.2
1786,6896.8
1787,6946.1
1788,7018.4
1789,7024.7
1790,7064.2
1791,7119.0
1792,7124.7
1793,7023.7
1794,6975.5
1795,6889.5
1796,6822.5
1797,6746.0
1798,6766.5
1799,6686.8
1800,6745.6
1801,6729.7
1802,6857.9
1803,6878.2
1804,6916.8
1805,6799.7
1806,6748.7
1807,6703.0
1808,6587.8
1809,6574.9
1810,6557.4
1811,6520.4
1812,6589.1
1813,6506.3
1814,6368.4
1815,6307.6
1816,6252.9
1817,6192.7
1818,6272.8
1819,6019.3
1820,5763.9
1821,5853.9
1822,5679.8
1823,5641.0
1824,5644.0
1825,5588.2
1826,5630.0
1827,5749.5
1828,5530.5
1829,5399.5
1830,5415.1
1831,5341.9
1832,5421.7
1833,5620.8
1834,5582.9
1835,5623.7
1836,5627.0
1837,5590.6
1838,5535.7
1839,5539.8
1840,5486.9
1841,5443.4
1842,5480.9
1843,5389.4
1844,5403.9
1845,5509.5
1846,5760.1
1847,5880.4
1848,5788.4
1849,5899.6
1850,6016.3
1851,6119.0
1852,5928.8
1853,5979.0
1854,6038.1
1855,5975.7
1856,5842.3
1857,5787.9
1858,5679.2
1859,5917.9
1860,5835.0
1861,5901.4
1862,5887.3
1863,5863.4
1864,6101.3
1865,6334.9
1866,6236.9
1867,6033.7
1868,5859.6
1869,6013.5
1870,5982.9
1871,5949.0
1872,5770.7
1873,5786.7
