step,value
270,8794.6
271,8851.4
272,8727.2
273,8473.5
274,8354.1
275,8592.3
276,8593.2
277,8405.1
278,8368.2
279,8189.3
280,8351.9
281,8299.4
282,8087.4
283,8084.2
284,8277.9
285,8404.8
286,8613.1
287,8719.5
288,8806.5
289,8832.2
290,8913.5
291,8917.8
292,9221.7
293,9452.5
294,9392.5
295,9443.3
296,9474.4
297,9471.2
298,9341.5
299,9640.3
300,9830.4
301,9565.2
302,9496.6
303,9847.8
304,10169.1
305,10176.7
306,9870.5
307,9855.9
308,10088.1
309,9884.2
310,9936.2
311,9903.6
312,10303.6
313,10360.6
314,10411.8
315,10677.0
316,10772.8
317,10656.3
318,10739.6
319,10728.4
320,10910.1
321,11210.4
322,11318.7
323,11519.6
324,11290.2
325,11389.3
326,11636.9
327,11438.5
328,10862.7
329,10730.3
330,10589.0
331,10665.0
332,10651.4
333,10697.8
334,10462.8
335,10394.4
336,10717.5
337,10591.7
338,10349.5
339,10247.9
340,10373.7
341,10360.1
342,10579.8
343,10736.6
344,10607.2
345,10497.7
346,10323.4
347,10233.4
348,10243.7
349,10262.7
350,10154.2
351,10006.1
352,10037.3
353,9855.1
354,9952.9
355,9604.4
356,9776.1
357,9469.5
358,9608.5
359,9513.6
360,9546.2
361,9275.8
362,8919.0
363,8639.6
364,8976.5
365,8931.8
366,9116.4
367,9020.2
368,8782.2
369,8682.9
370,8607.4
371,8765.4
372,8863.4
373,9080.0
374,9227.3
375,8936.5
376,8901.8
377,8674.6
378,8790.0
379,8911.3
380,8652.4
381,8711.5
382,8635.5
383,8594.8
384,8774.0
385,8695.2
386,8903.7
387,8746.3
388,8969.6
389,9212.4
390,9412.1
391,9231.2
392,9128.3
393,9374.4
394,9490.6
395,9535.9
396,9052.3
397,8721.4
398,8446.3
399,8078.2
400,8322.2
401,7710.7
402,7715.8
403,7584.0
404,7887.9
405,7431.1
406,6961.7
407,6602.2
408,6925.6
409,7606.3
410,7695.3
411,7572.1
412,7478.2
413,7393.0
414,6954.4
415,6328.6
416,6678.0
417,6533.1
418,6019.8
419,6451.4
420,5795.9
421,5740.8
422,5426.0
423,5745.6
424,5194.6
425,5458.1
426,5651.1
427,5098.4
428,4610.7
429,4785.0
430,5184.1
431,5295.4
432,4911.6
433,5023.7
434,4786.7
435,4483.4
436,4510.9
437,4609.7
438,4841.6
439,5123.1
440,5483.3
441,5931.7
442,5891.8
443,5212.7
444,5349.6
445,5415.4
446,5040.3
447,4622.5
448,4705.5
449,4882.7
450,4594.9
451,4607.6
452,4304.8
453,4087.8
454,3950.1
455,4562.7
456,4491.7
457,4568.6
458,4706.8
459,4369.9
460,4570.4
461,4675.4
462,4617.6
463,4136.1
464,4664.9
465,4679.8
466,4756.3
467,4875.3
468,4603.7
469,4707.9
470,4633.9
471,5029.7
472,5160.3
473,4916.5
474,4774.0
475,4834.0
476,4811.8
477,4823.6
478,5223.5
479,5281.7
480,5210.8
481,5660.9
482,5703.0
483,5696.0
484,5415.2
485,5335.5
486,5320.8
487,5277.4
488,5283.2
489,4984.8
490,5106.6
491,5479.5
492,5497.7
493,5677.2
494,5643.2
495,5704.1
496,6007.3
497,5912.5
498,6020.8
499,5771.9
500,5515.3
501,5270.8
502,5426.1
503,5551.9
504,5464.5
505,5560.5
506,5870.2
507,5898.5
508,5901.2
509,5653.0
510,5862.6
511,5425.1
512,5275.1
513,5370.0
514,5003.4
515,4998.2
516,5001.7
517,5060.7
518,5223.7
519,5012.0
520,4850.8
521,4599.1
522,4966.6
523,4762.3
524,4812.8
525,5059.3
526,5341.9
527,5211.4
528,5082.0
529,5180.6
530,5305.5
531,5291.1
532,5082.6
533,5558.8
534,5560.5
535,5778.7
536,5605.6
537,5638.6
538,5869.7
539,5648.5
540,5344.3
541,5439.1
542,5393.7
543,5749.1
544,5428.9
545,5401.9
546,5179.7
547,4998.0
548,5062.4
549,5036.7
550,5122.3
551,5065.0
552,5223.3
553,5413.6
554,5162.7
555,5197.9
556,5352.6
557,5308.0
558,5589.4
559,5441.2
560,5408.0
561,5670.6
562,5700.0
563,5670.4
564,6072.7
565,5924.0
566,5811.3
567,6054.4
568,6195.2
569,6107.2
570,6065.2
571,5963.9
572,5894.1
573,5893.3
574,5986.7
575,6176.9
576,6207.9
577,6138.3
578,6069.1
579,5898.8
580,5842.3
581,5841.9
582,6049.7
583,6033.6
584,6179.3
585,5938.6
586,6069.8
587,6034.7
588,5775.7
589,5810.5
590,5904.0
591,5983.7
592,5890.8
593,5702.2
594,5860.6
595,5638.8
596,5702.0
597,5703.3
598,5198.8
599,5160.2
600,5276.4
601,5155.1
602,5287.7
603,5418.0
604,5401.6
605,5558.3
606,5438.8
607,5138.0
608,5197.7
609,5126.3
610,5086.4
611,5035.4
612,5093.4
613,5180.3
614,5383.4
615,5354.2
616,5419.2
617,5483.8
618,5625.7
619,5605.8
620,5726.5
621,5724.4
622,5830.5
623,5681.3
624,5602.8
625,5724.2
626,5709.7
627,5885.3
628,5813.8
629,5783.8
630,5788.1
631,5805.1
632,5717.8
633,5664.5
634,5863.5
635,5869.2
636,5830.1
637,5637.0
638,5638.2
639,5702.4
640,5820.2
641,5935.9
642,6091.6
643,6112.4
644,5947.5
645,5815.6
646,6044.3
647,5860.4
648,5825.3
649,5662.6
650,5700.2
651,5679.8
652,5924.3
653,6039.9
654,5931.1
655,5988.7
656,5944.8
657,6168.2
658,6297.2
659,6411.2
660,6484.9
661,6325.1
662,6494.2
663,6393.7
664,6350.5
665,6394.5
666,6448.6
667,6402.8
668,6476.4
669,6383.8
670,6245.5
671,6519.7
672,6811.1
673,6666.2
674,6830.3
675,7048.4
676,7057.7
677,6950.4
678,7156.9
679,7006.3
680,6858.8
681,7060.4
682,7078.9
683,7002.9
684,6907.6
685,6967.1
686,6815.2
687,6839.0
688,6554.1
689,6755.7
690,6607.6
691,6657.9
692,6450.4
693,6707.5
694,6720.0
695,6642.4
696,6916.8
697,6839.9
698,6993.4
699,6918.2
700,6905.9
701,7133.4
702,7033.4
703,7121.7
704,6900.0
705,6976.0
706,7239.8
707,7126.7
708,7118.1
709,6999.3
710,6838.6
711,7020.1
712,7043.9
713,6991.1
714,7104.4
715,7046.0
716,7021.6
717,6971.1
718,7084.3
719,7017.7
720,7058.3
721,7084.1
722,7209.8
723,7048.3
724,6972.2
725,7152.5
726,7149.8
727,7256.0
728,7255.6
729,7265.7
730,7380.8
731,7178.4
732,7177.7
733,7472.9
734,7495.8
735,7458.3
736,7459.6
737,7473.9
738,7589.2
739,7443.0
740,7359.0
741,7423.6
742,7344.1
743,7213.2
744,7009.5
745,6936.0
746,6856.5
747,6756.4
748,6682.3
749,6655.0
750,6676.3
751,6811.6
752,6821.2
753,6952.5
754,6953.3
755,6707.6
756,6595.3
757,6633.7
758,6655.4
759,6553.3
760,6523.8
761,6457.0
762,6616.1
763,6682.2
764,6716.3
765,6749.6
766,6898.0
767,6774.0
768,6811.2
769,6655.5
770,6861.3
771,7109.6
772,7154.6
773,7214.4
774,7195.6
775,7310.7
776,7344.8
777,7314.2
778,7494.4
779,7346.8
780,7297.9
781,7213.7
782,7275.7
783,7274.4
784,7186.2
785,7251.1
786,7148.4
787,7314.6
788,7249.2
789,7273.7
790,7213.1
791,7258.6
792,7162.5
793,7265.7
794,7231.6
795,7211.2
796,7314.5
797,7316.0
798,7271.6
799,7368.4
800,7436.0
801,7310.8
802,7371.7
803,7446.6
804,7407.1
805,7294.1
806,7455.3
807,7422.5
808,7389.2
809,7467.7
810,7465.7
811,7452.1
812,7267.5
813,7389.2
814,7376.8
815,7357.2
816,7178.4
817,7014.9
818,6874.6
819,6592.5
820,7117.1
821,6991.9
822,7233.1
823,7299.7
824,7026.4
825,7014.2
826,7145.2
827,6695.5
828,6430.8
829,6557.2
830,6557.9
831,6253.1
832,6631.1
833,6694.6
834,6690.7
835,6562.3
836,6558.9
837,6754.5
838,6614.1
839,6424.4
840,6344.2
841,6609.9
842,6665.3
843,6779.5
844,6963.1
845,6942.0
846,6917.7
847,6892.8
848,6933.4
849,7067.4
850,6821.8
851,6631.0
852,6559.8
853,6359.9
854,6515.9
855,6155.9
856,6241.4
857,6014.8
858,6222.0
859,6477.8
860,6558.7
861,6648.9
862,6771.5
863,6872.2
864,7026.6
865,6983.6
866,6838.4
867,6819.4
868,6802.1
869,6744.9
870,6972.0
871,7206.1
872,7073.3
873,7158.3
874,7118.5
875,7118.7
876,7105.2
877,7031.4
878,7280.0
879,7236.0
880,7286.0
881,7310.5
882,7344.5
883,7317.0
884,7125.7
885,6935.4
886,6969.4
887,6906.9
888,6979.5
889,7178.3
890,7130.4
891,6984.9
892,6840.7
893,6899.1
894,6726.0
895,6571.8
896,6698.7
897,6745.2
898,6825.6
899,6889.6
900,7198.5
901,7184.2
902,7307.6
903,7212.4
904,7236.2
905,7303.8
906,7352.2
907,7484.3
908,7474.7
909,7388.8
910,7372.6
911,7379.5
912,7529.0
913,7583.7
914,7626.5
915,7584.4
916,7606.7
917,7597.2
918,7604.8
919,7670.0
920,7705.4
921,7688.5
922,7588.4
923,7712.7
924,7788.4
925,7739.5
926,7738.3
927,7764.1
928,7685.9
929,7895.2
930,7941.2
931,7862.2
932,7888.2
933,7769.1
934,7864.0
935,8051.5
936,8030.1
937,8096.4
938,7955.6
939,7861.6
940,7841.9
941,7839.5
942,7934.6
943,8018.4
944,7784.0
945,8011.0
946,8012.2
947,7942.5
948,8101.7
949,7851.7
950,7873.9
951,7826.9
952,7823.5
953,7601.0
954,7661.7
955,7741.4
956,7791.3
957,7734.1
958,7576.1
959,7657.5
960,7564.4
961,7448.0
962,7434.6
963,7666.1
964,7947.9
965,8006.6
966,8085.0
967,8111.3
968,8054.8
969,8027.1
970,8034.7
971,8151.7
972,8197.1
973,8267.4
974,8187.3
975,8309.5
976,8366.2
977,8527.0
978,8593.2
979,8576.1
980,8605.8
981,8707.7
982,8636.8
983,8716.7
984,8725.4
985,8854.4
986,8641.0
987,8658.0
988,8624.2
989,8554.8
990,8494.5
991,8556.2
992,8651.3
993,8636.1
994,8566.1
995,8566.4
996,8455.3
997,8168.1
998,8332.8
999,8371.3
1000,8329.2
1001,8370.6
1002,8408.0
1003,8351.3
1004,8353.9
1005,8641.8
1006,8639.5
1007,8571.6
1008,8490.0
1009,8497.9
1010,8533.3
1011,8425.1
1012,8311.2
1013,8458.6
1014,8545.3
1015,8476.4
1016,8607.5
1017,8546.1
1018,8558.3
1019,8593.7
1020,8605.3
1021,8755.0
1022,8782.0
1023,8863.1
1024,8888.2
1025,8819.2
1026,8871.5
1027,8967.9
1028,9016.7
1029,8970.5
1030,8900.6
1031,8674.1
1032,8648.5
1033,8546.0
1034,8373.5
1035,8416.2
1036,8599.9
1037,8690.2
1038,8820.0
1039,8720.8
1040,8771.0
1041,8985.7
1042,9036.4
1043,9025.6
1044,8962.1
1045,8974.5
1046,9071.8
1047,9194.3
1048,9300.5
1049,9235.6
1050,9306.0
1051,9177.5
1052,9322.6
1053,9285.1
1054,9070.4
1055,9171.5
1056,8997.8
1057,9043.1
1058,8699.7
1059,8872.6
1060,9174.2
1061,9118.0
1062,9117.3
1063,9234.8
1064,9115.8
1065,9235.5
1066,9301.4
1067,9354.2
1068,9235.1
1069,8921.3
1070,8728.8
1071,8789.5
1072,8678.6
1073,8892.9
1074,8845.8
1075,8678.5
1076,8776.9
1077,8812.2
1078,8660.8
1079,8801.8
1080,8866.7
1081,8808.8
1082,8610.7
1083,8721.9
1084,8730.6
1085,8700.8
1086,8894.2
1087,9121.2
1088,9127.7
1089,9088.2
1090,9030.8
1091,9001.2
1092,8951.3
1093,8797.7
1094,8841.4
1095,8740.5
1096,8726.3
1097,8851.7
1098,8587.7
1099,8423.0
1100,8439.7
1101,8386.5
1102,8642.2
1103,8752.3
1104,8434.5
1105,8468.4
1106,8515.0
1107,8652.2
1108,8893.7
1109,9055.1
1110,9112.3
1111,9206.7
1112,9049.3
1113,9238.6
1114,8911.6
1115,8732.6
1116,8631.3
1117,8810.2
1118,8612.9
1119,8626.2
1120,8476.2
1121,8639.2
1122,8827.3
1123,8902.1
1124,8934.1
1125,8952.4
1126,9001.0
1127,8853.3
1128,8860.8
1129,8771.6
1130,8650.5
1131,8524.7
1132,8331.4
1133,7919.8
1134,7593.8
1135,7243.3
1136,7295.5
1137,7271.1
1138,7483.4
1139,7629.3
1140,7807.4
1141,7773.3
1142,7913.5
1143,7358.0
1144,7391.8
1145,7386.4
1146,7386.8
1147,7736.9
1148,7681.8
1149,7694.4
1150,7986.8
1151,8007.8
1152,8239.7
1153,8258.4
1154,8024.4
1155,7823.2
1156,8056.6
1157,8161.2
1158,7866.4
1159,7555.6
1160,7543.8
1161,7657.4
1162,7958.8
1163,7985.6
1164,7688.4
1165,7957.0
1166,7954.0
1167,7412.4
1168,7324.2
1169,7257.0
1170,7570.3
1171,7476.4
1172,7484.2
1173,7339.3
1174,7161.6
1175,6896.6
1176,7199.5
1177,7381.0
1178,7432.8
1179,7820.8
1180,7789.1
1181,8008.8
1182,7850.3
1183,8141.5
1184,8054.7
1185,8089.0
1186,8125.9
1187,7978.6
1188,8301.2
1189,8402.0
1190,8312.8
1191,8408.9
1192,8802.4
1193,8666.0
1194,8439.1
1195,7944.2
1196,8175.2
1197,8403.0
1198,8317.5
1199,8448.8
1200,8473.8
1201,8293.7
1202,8259.3
1203,8440.0
1204,8422.9
1205,8386.2
1206,8468.4
1207,8253.6
1208,8168.5
1209,7963.1
1210,7931.1
1211,7675.4
1212,7692.9
1213,7982.0
1214,7966.5
1215,8290.0
1216,8219.2
1217,8272.4
1218,8322.7
1219,8417.8
1220,8276.3
1221,8157.0
1222,8327.6
1223,8045.9
1224,8033.3
1225,7697.0
1226,7820.2
1227,7853.3
1228,7860.1
1229,8048.3
1230,7940.3
1231,8056.9
1232,8129.6
1233,8119.6
1234,8098.3
1235,8198.4
1236,8234.0
1237,8422.1
1238,8300.9
1239,8357.7
1240,8332.3
1241,8262.0
1242,8399.8
1243,8352.4
1244,8448.9
1245,8264.6
1246,8372.5
1247,8280.2
1248,8332.2
1249,8219.5
1250,8380.6
1251,8247.1
1252,8184.8
1253,8418.4
1254,8357.9
1255,8295.5
1256,8277.8
1257,8474.9
1258,8417.2
1259,8514.7
1260,8498.2
1261,8515.7
1262,8678.5
1263,8869.8
1264,8918.1
1265,8948.2
1266,8955.8
1267,9008.0
1268,8967.3
1269,8991.5
1270,9129.1
1271,9282.1
1272,9267.5
1273,9381.3
1274,9444.4
1275,9510.5
1276,9498.9
1277,9370.1
1278,9389.4
1279,9300.9
1280,8988.9
1281,9135.5
1282,9392.3
1283,9339.9
1284,9258.1
1285,9348.7
1286,9237.4
1287,9228.4
1288,9245.7
1289,9283.3
1290,9084.4
1291,9048.0
1292,8984.4
1293,9129.9
1294,9264.0
1295,9135.1
1296,9036.9
1297,8841.0
1298,9031.7
1299,9156.9
1300,9124.4
1301,8895.6
1302,8917.9
1303,8846.8
1304,8623.4
1305,8658.1
1306,8809.4
1307,8749.6
1308,8741.7
1309,8965.3
1310,8845.6
1311,8829.6
1312,8826.7
1313,8533.3
1314,8719.5
1315,8776.7
1316,8792.3
1317,8648.9
1318,8738.0
1319,8755.8
1320,8713.1
1321,8805.7
1322,8552.9
1323,8477.9
1324,8215.2
1325,8266.9
1326,8357.1
1327,8394.6
1328,8136.0
1329,8211.6
1330,8243.2
1331,8266.6
1332,7967.7
1333,8140.2
1334,8312.0
1335,7936.0
1336,8035.1
1337,8023.0
1338,8077.0
1339,7928.2
1340,7805.2
1341,7648.2
1342,7622.0
1343,7669.0
1344,7822.0
1345,7916.7
1346,7883.5
1347,7905.5
1348,7883.8
1349,7874.6
1350,7895.7
1351,7999.4
1352,7927.2
1353,8095.4
1354,8184.3
1355,8020.0
1356,7866.2
1357,7770.8
1358,7755.3
1359,7974.3
1360,7980.1
1361,8314.0
1362,8367.8
1363,8588.4
1364,8432.5
1365,8236.9
1366,8231.6
1367,8410.8
1368,8401.7
1369,8324.7
1370,8458.5
1371,8430.4
1372,8439.5
1373,8574.0
1374,8617.9
1375,8665.6
1376,8514.6
1377,8473.4
1378,8542.4
1379,8683.3
1380,8711.7
1381,8721.7
1382,8725.5
1383,8799.4
1384,8659.2
1385,8874.1
1386,8949.6
1387,9103.0
1388,9028.1
1389,9116.7
1390,9049.6
1391,9014.7
1392,9084.3
1393,9110.8
1394,9112.8
1395,9198.7
1396,9144.2
1397,9242.2
1398,9104.5
1399,9088.0
1400,9106.0
1401,9192.9
1402,9175.4
1403,9176.1
1404,9101.5
1405,9205.7
1406,9166.2
1407,9144.5
1408,9227.3
1409,9336.0
1410,9336.7
1411,9256.7
1412,9298.4
1413,9283.0
1414,9649.0
1415,9548.6
1416,9432.9
1417,9412.1
1418,9296.8
1419,9423.1
1420,9330.8
1421,9471.6
1422,9164.6
1423,9221.3
1424,9206.9
1425,9348.7
1426,9362.3
1427,9250.6
1428,9166.4
1429,9399.8
1430,9305.9
1431,9311.3
1432,9241.3
1433,9352.2
1434,9283.1
1435,9250.0
1436,9387.5
1437,9437.8
1438,9480.9
1439,9407.0
1440,9324.8
1441,9009.6
1442,9074.3
1443,9066.6
1444,9008.0
1445,9078.0
1446,9150.1
1447,9093.7
1448,9068.2
1449,9113.9
1450,9023.0
1451,8973.0
1452,8986.3
1453,9007.2
1454,8912.1
1455,8977.0
1456,8957.6
1457,8841.6
1458,9144.9
1459,9126.7
1460,9111.1
1461,9236.9
1462,9209.9
1463,9134.1
1464,8957.9
1465,9113.4
1466,9195.3
1467,9190.2
1468,9039.4
1469,9018.1
1470,9127.1
1471,9052.8
1472,9046.6
1473,9131.0
1474,9172.5
1475,9175.6
1476,9096.0
1477,9053.4
1478,9072.5
1479,9220.0
1480,9114.3
1481,9206.1
1482,9172.5
1483,9169.5
1484,9178.5
1485,9214.4
1486,9100.2
1487,9083.0
1488,9084.5
1489,9326.4
1490,9358.3
1491,9354.8
1492,9308.5
1493,9332.5
1494,9424.3
1495,9463.6
1496,9489.8
1497,9591.1
1498,9502.2
1499,9589.5
1500,9734.8
1501,9747.7
1502,9793.1
1503,9741.5
1504,9836.4
1505,9944.6
1506,10000.2
1507,9951.8
1508,9983.7
1509,10056.7
1510,9994.8
1511,10264.0
1512,10099.4
1513,10107.7
1514,10002.7
1515,10056.7
1516,10097.1
1517,10130.8
1518,10215.7
1519,10313.2
1520,10257.7
1521,10214.3
1522,10212.0
1523,10317.9
1524,10451.8
1525,10119.8
1526,10137.2
1527,10241.0
1528,10107.8
1529,10081.6
1530,10054.9
1531,10023.0
1532,10094.0
1533,10260.3
1534,10294.5
1535,10307.7
1536,10386.0
1537,10395.2
1538,10459.8
1539,10305.0
1540,10188.3
1541,10202.7
1542,10164.0
1543,10044.2
1544,9987.5
1545,9917.9
1546,9972.3
1547,9845.5
1548,9872.3
1549,9827.1
1550,9825.3
1551,9822.3
1552,9826.3
1553,9998.7
1554,10003.8
1555,9807.1
1556,9698.9
1557,9783.4
1558,9818.0
1559,9889.8
1560,9930.1
1561,9823.6
1562,9717.1
1563,9664.2
1564,9522.4
1565,9572.8
1566,9713.9
1567,9650.3
1568,9696.4
1569,9709.4
1570,9798.8
1571,9871.5
1572,9899.9
1573,10068.2
1574,10043.7
1575,9869.3
1576,9992.7
1577,10006.4
1578,10082.3
1579,10252.9
1580,10281.7
1581,10250.1
1582,10308.3
1583,10328.0
1584,10213.0
1585,10244.4
1586,10228.2
1587,10221.6
1588,10461.8
1589,10538.3
1590,10270.2
1591,10311.7
1592,10430.6
1593,10526.6
1594,10379.8
1595,10361.5
1596,10288.0
1597,10220.4
1598,10211.5
1599,10071.2
1600,9942.7
1601,10005.9
1602,9931.8
1603,9675.4
1604,9804.4
1605,9726.3
1606,9840.2
1607,9902.2
1608,9996.8
1609,10045.6
1610,9439.6
1611,9418.5
1612,9013.3
1613,9229.6
1614,9416.7
1615,9463.1
1616,9406.0
1617,9553.3
1618,9634.1
1619,9384.4
1620,9703.8
1621,9604.6
1622,9825.4
1623,9829.4
1624,9914.4
1625,9975.4
1626,10000.0
1627,10066.4
1628,10138.5
1629,10134.8
1630,10042.2
1631,10128.8
1632,10138.2
1633,10226.5
1634,10182.9
1635,10118.0
1636,10061.5
1637,10069.3
1638,10100.1
1639,10253.1
1640,10250.3
1641,10188.0
1642,10140.5
1643,10072.5
1644,10003.6
1645,10118.0
1646,10216.9
1647,10241.3
1648,10207.1
1649,10249.8
1650,10066.2
1651,10120.3
1652,10106.3
1653,9927.6
1654,9742.1
1655,9819.4
1656,9917.2
1657,9926.7
1658,9940.7
1659,10017.2
1660,10015.9
1661,9885.5
1662,10031.5
1663,10044.1
1664,10007.9
1665,9922.1
1666,9949.6
1667,10000.9
1668,10138.8
1669,10169.2
1670,10151.9
1671,10048.8
1672,10050.4
1673,10069.5
1674,10034.9
1675,10210.2
1676,10102.0
1677,10032.5
1678,10005.6
1679,9951.8
1680,9990.0
1681,9837.8
1682,9676.3
1683,9706.7
1684,9688.8
1685,9879.0
1686,9905.8
1687,9803.1
1688,9748.9
1689,9770.2
1690,9818.1
1691,9902.9
1692,9968.3
1693,10008.7
1694,10063.1
1695,10051.3
1696,10190.9
1697,10263.7
1698,10319.1
1699,10264.6
1700,10457.1
1701,10601.9
1702,10568.6
1703,10710.6
1704,10656.0
1705,10440.7
1706,10529.2
1707,10597.0
1708,10436.5
1709,10573.7
1710,10395.1
1711,10226.7
1712,10335.7
1713,10149.6
1714,10071.1
1715,10166.0
1716,10330.1
1717,10380.4
1718,10381.1
1719,10268.2
1720,10201.6
1721,10242.3
1722,10127.5
1723,10016.9
1724,9992.8
1725,10046.7
1726,9941.3
1727,9934.1
1728,9898.4
1729,9765.0
1730,9783.8
1731,9762.7
1732,9775.7
1733,9780.5
1734,9735.1
1735,9566.3
1736,9654.3
1737,9779.6
1738,9883.4
1739,9726.4
1740,9709.1
1741,9819.6
1742,9932.3
1743,9926.3
1744,9955.2
1745,9896.4
1746,9994.7
1747,10014.0
1748,9979.4
1749,9980.3
1750,9908.2
1751,9922.8
1752,9871.3
1753,9903.6
1754,9886.8
1755,9927.2
1756,10001.2
1757,10167.0
1758,10149.8
1759,10260.9
1760,10258.7
1761,10192.1
1762,10168.4
1763,10221.3
1764,10087.4
1765,10014.5
1766,9888.9
1767,9781.0
1768,9761.3
1769,9544.1
1770,9517.3
1771,9401.8
1772,9474.1
1773,9485.6
1774,9506.6
1775,9641.9
1776,9882.0
1777,9901.1
1778,9965.8
1779,9813.0
1780,9664.2
1781,9695.6
1782,9728.6
1783,9760.3
1784,9842.7
1785,9801.0
1786,9813.7
1787,9979.2
1788,9790.1
1789,9742.9
1790,9790.0
1791,9909.5
1792,9919.4
1793,10026.0
1794,9993.3
1795,10031.5
1796,9978.2
1797,9999.4
1798,10070.3
1799,9947.8
1800,9896.5
1801,9837.1
1802,9884.3
1803,9915.7
1804,9851.7
1805,9876.8
1806,10014.8
1807,10014.5
1808,10064.4
1809,10107.7
1810,10085.9
1811,10049.9
1812,10091.8
1813,10077.7
1814,10098.4
1815,10077.9
1816,10133.2
1817,9970.9
1818,9847.9
1819,10009.5
1820,10034.0
1821,9829.7
1822,9856.0
1823,9934.9
1824,9958.2
1825,9945.4
1826,9945.8
1827,9920.8
1828,10040.0
1829,10015.2
1830,10059.6
1831,10154.1
1832,10163.1
1833,10357.1
1834,10450.5
1835,10477.2
1836,10545.3
1837,10516.2
1838,10524.5
1839,10614.2
1840,10828.9
1841,10828.0
1842,10896.4
1843,10898.0
1844,10982.8
1845,10935.7
1846,10936.7
1847,10971.5
1848,10867.7
1849,10884.6
1850,10954.9
1851,10987.6
1852,11022.7
1853,11085.0
1854,11181.2
1855,11215.0
1856,11097.6
1857,11179.1
1858,11259.6
1859,11205.6
1860,11310.9
1861,11457.8
1862,11425.9
1863,11447.1
1864,11340.7
1865,11420.3
1866,11371.4
1867,11353.8
1868,11213.1
1869,11381.7
1870,11236.5
1871,11194.7
1872,11262.3
1873,11239.2
